0,1,0,11.35914,11.423661,11.486345,11.510737,11.482779,11.418591,11.355533,11.330807 1,-1,0,9.055982,9.121285,9.172226,9.175892,9.130182,9.061435,9.009868,9.006134 1,-1,0,2.712391,2.780104,2.828997,2.830692,2.784264,2.715487,2.664512,2.662712 1,-1,0,2.738453,2.739009,2.789108,2.857944,2.905275,2.904768,2.856698,2.787832 1,-1,0,5.079136,5.140064,5.207487,5.245583,5.232745,5.176214,5.108378,5.069251 1,-1,0,7.259929,7.282247,7.346334,7.409512,7.435168,7.408653,7.345109,7.281373 1,-1,0,9.692444,9.749304,9.817445,9.858681,9.84925,9.794566,9.726265,9.684465
0,1,0,11.15648,11.221463,11.283578,11.306718,11.277554,11.212896,11.150387,11.126921 1,-1,0,8.933027,8.99839,9.047913,9.04952,9.00229,8.933444,8.883283,8.881646 1,-1,0,2.614286,2.681075,2.724743,2.719491,2.668169,2.599363,2.553551,2.559144 1,-1,0,2.46483,2.461982,2.510005,2.578888,2.628236,2.630683,2.584903,2.516185 1,-1,0,4.833202,4.895451,4.962351,4.998495,4.983435,4.925648,4.858243,4.821047 1,-1,0,6.959935,6.982285,7.046391,7.109548,7.135175,7.108653,7.045114,6.981373 1,-1,0,9.435837,9.493267,9.561236,9.601584,9.591075,9.53574,9.467588,9.426666
0,1,0,10.95829,11.02372,11.085221,11.107056,11.076652,11.011532,10.949618,10.927468 1,-1,0,8.818569,8.88393,8.93195,8.93144,8.882692,8.813809,8.765143,8.765662 1,-1,0,2.547924,2.61292,2.650514,2.637887,2.581884,2.513862,2.474192,2.48765 1,-1,0,2.198101,2.191013,2.23632,2.305098,2.356825,2.362903,2.32007,2.251749 1,-1,0,4.593699,4.65732,4.72355,4.757496,4.740003,4.6809,4.614057,4.579048 1,-1,0,6.659941,6.682326,6.746453,6.809588,6.835183,6.808654,6.745119,6.681374 1,-1,0,9.181859,9.239875,9.307643,9.347044,9.335402,9.279394,9.211418,9.171435
0,1,0,10.7648,10.830678,10.891516,10.911989,10.880314,10.814743,10.75347,10.732695 1,-1,0,8.712942,8.778234,8.824666,8.821986,8.771729,8.702876,8.655791,8.658522 1,-1,0,2.515818,2.578087,2.608874,2.58868,2.528463,2.462177,2.429532,2.451038 1,-1,0,1.94111,1.928658,1.970311,2.038699,2.093233,2.103836,2.064879,1.997387 1,-1,0,4.361684,4.426716,4.492096,4.523559,4.503401,4.442931,4.376817,4.344291 1,-1,0,6.359948,6.382372,6.44652,6.509632,6.535191,6.508654,6.445124,6.381375 1,-1,0,8.930737,8.989354,9.056888,9.095276,9.08244,9.025739,8.95797,8.918991
0,1,6,10.112271,10.177839,10.239147,10.260602,10.229869,10.164637,10.53523,10.081086 1,-1,6,8.043831,8.112596,8.158537,8.155237,8.10458,8.035747,8.431098,7.992469 1,-1,6,1.918,1.979229,2.001805,1.973756,1.910007,1.846484,2.216212,1.852333 1,-1,6,2.123964,2.09154,2.113557,2.175946,2.240675,2.270971,2.120584,2.19023 1,-1,6,3.756038,3.815315,3.882,3.917529,3.902003,3.844063,4.172779,3.739841 1,-1,6,6.079928,6.100777,6.162193,6.227661,6.259211,6.238891,6.364885,6.112241 1,-1,6,8.356478,8.412211,8.480226,8.520827,8.510683,8.455599,8.767879,8.346134
0,1,6,9.920435,9.98647,10.047046,10.067014,10.0349,9.969186,10.30927,9.887845 1,-1,6,7.950612,8.019189,8.063295,8.057587,8.005325,7.936627,8.15055,7.897642 1,-1,6,1.968178,2.023989,2.036719,1.999632,1.932647,1.874118,1.916729,1.900085 1,-1,6,1.950955,1.911471,1.925649,1.984328,2.05125,2.088092,2.325047,2.018983 1,-1,6,3.519776,3.580756,3.646495,3.67911,3.660413,3.600783,3.997485,3.500228 1,-1,6,5.781222,5.801782,5.863073,5.928623,5.96043,5.940419,6.383933,5.813835 1,-1,6,8.101835,8.158338,8.226131,8.26567,8.254255,8.198413,8.612394,8.090188
0,1,0,10.11227,9.80055,9.860331,9.878744,9.845213,9.779033,9.718751,9.700034 1,-1,0,8.047338,7.936031,7.978203,7.970039,7.9162,7.84773,7.804853,7.813189 1,-1,0,1.921269,2.110857,2.114054,2.069141,2.000531,1.94811,1.94464,1.992362 1,-1,0,2.126524,1.764343,1.768933,1.822189,1.890668,1.934669,1.930473,1.880286 1,-1,0,3.752613,3.356635,3.4211,3.450314,3.428064,3.366668,3.30114,3.270593 1,-1,0,6.085123,5.502895,5.564048,5.629688,5.661778,5.642109,5.581812,5.515602 1,-1,0,8.35493,7.907696,7.975226,8.013621,8.000858,7.94423,7.876435,7.837367
0,1,0,9.920434,9.620393,9.679314,9.696103,9.661119,9.594493,9.535047,9.517975 1,-1,0,7.954108,7.863445,7.903589,7.89293,7.837552,7.769407,7.728566,7.739452 1,-1,0,1.971979,2.234927,2.2294,2.178109,2.109295,2.06348,2.06945,2.123368 1,-1,0,1.954064,1.658943,1.652309,1.697996,1.766812,1.818175,1.824205,1.781758 1,-1,0,3.516294,3.145184,3.207947,3.233185,3.206965,3.143767,3.079696,3.053189 1,-1,0,5.786437,5.204137,5.265133,5.330873,5.363276,5.343988,5.283902,5.217571 1,-1,0,8.100394,7.660604,7.727821,7.764982,7.750789,7.693348,7.625826,7.587985
0,1,0,9.734064,9.44633,9.504321,9.519413,9.482944,9.415897,9.357357,9.342004 1,-1,0,7.871215,7.801727,7.839753,7.826567,7.769699,7.70198,7.663271,7.676737 1,-1,0,2.065461,2.390415,2.377231,2.320986,2.253026,2.213767,2.227919,2.286455 1,-1,0,1.815112,1.60352,1.584653,1.620495,1.687787,1.746017,1.763158,1.730273 1,-1,0,3.290372,2.949129,3.009639,3.030231,2.999604,2.934636,2.872547,2.850816 1,-1,0,5.487893,4.90553,4.966349,5.032198,5.064951,5.04609,4.986244,4.919779 1,-1,0,7.849072,7.417414,7.484265,7.52009,7.50438,7.446101,7.378904,7.34239
0,1,0,9.553481,6.383409,6.450047,6.485185,6.468787,6.410171,6.343115,6.307185 1,-1,0,7.798988,3.938746,3.983052,3.978135,3.926729,3.857938,3.812178,3.817309 1,-1,0,2.196259,2.535525,2.474315,2.454671,2.489003,2.555775,2.615079,2.633527 1,-1,0,1.717816,5.498372,5.470663,5.496405,5.560005,5.623684,5.650642,5.625607 1,-1,0,3.077137,2.219046,2.245203,2.309271,2.372474,2.399022,2.37456,2.312301 1,-1,0,5.189518,6.342637,6.370687,6.435175,6.497904,6.522596,6.495202,6.431317 1,-1,0,7.60128,5.684613,5.750411,5.811383,5.832386,5.801519,5.736307,5.674528
0,1,0,9.37902,6.147283,6.213381,6.246794,6.228499,6.168882,6.102303,6.068094 1,-1,0,7.737725,3.860946,3.901244,3.89132,3.836692,3.768355,3.726621,3.736982 1,-1,0,2.358174,2.740086,2.676422,2.65108,2.679951,2.744959,2.807069,2.831015 1,-1,0,1.669477,5.514643,5.483535,5.50575,5.567823,5.632817,5.663105,5.64151 1,-1,0,2.879408,2.022214,2.041552,2.102748,2.168325,2.200936,2.183011,2.124128 1,-1,0,4.891342,6.129455,6.155376,6.219026,6.282655,6.309444,6.284159,6.221175 1,-1,0,7.357376,5.385908,5.451809,5.512621,5.533328,5.502221,5.436931,5.375263
0,1,6,5.85551,5.916948,5.982399,6.013922,5.993597,5.932953,9.134331,5.834634 1,-1,6,3.738476,3.805271,3.841185,3.826119,3.768448,3.700989,7.443148,3.679432 1,-1,6,3.022538,2.960955,2.895555,2.865492,2.889487,2.952561,2.122083,3.045297 1,-1,6,5.613756,5.547113,5.512727,5.531374,5.591749,5.657866,1.968787,5.673255 1,-1,6,1.895478,1.853249,1.864118,1.921033,1.988626,2.028038,2.653072,1.963951 1,-1,6,5.953533,5.9238,5.947407,6.010083,6.074599,6.103597,4.934374,6.018654 1,-1,6,5.055069,5.087356,5.15337,5.214001,5.234379,5.203005,7.183914,5.076085
0,1,6,5.630631,5.693107,5.757786,5.787233,5.764738,5.703047,8.893031,5.607507 1,-1,6,3.707452,3.772701,3.803906,3.78365,3.723198,3.657066,7.149021,3.645737 1,-1,6,3.254341,3.194752,3.128136,3.094165,3.113862,3.17497,1.904072,3.273074 1,-1,6,5.662973,5.595503,5.557981,5.573052,5.631577,5.69862,2.26828,5.720577 1,-1,6,1.770264,1.720383,1.721027,1.771774,1.840553,1.887261,2.442661,1.8391 1,-1,6,5.758607,5.726482,5.747578,5.809124,5.8745,5.90582,4.995086,5.82455 1,-1,6,4.756335,4.788984,4.855123,4.915549,4.935557,4.903883,7.018991,4.77701
0,1,6,5.413039,5.476553,5.540315,5.567483,5.54267,5.479922,8.655403,5.387514 1,-1,6,3.700568,3.763835,3.790079,3.764681,3.701784,3.637437,6.855403,3.636562 1,-1,6,3.496534,3.438842,3.371387,3.334169,3.350097,3.40929,1.711066,3.511725 1,-1,6,5.727501,5.659403,5.618911,5.630429,5.686973,5.754745,2.567891,5.783096 1,-1,6,1.689625,1.632452,1.621398,1.66373,1.732234,1.786216,2.252642,1.75712 1,-1,6,5.573019,5.53839,5.556765,5.617003,5.683198,5.71695,5.07284,5.63973 1,-1,6,4.457769,4.490828,4.557105,4.617296,4.636885,4.604875,6.863226,4.478056
0,1,6,5.203651,5.268189,5.330862,5.355529,5.328244,5.264443,8.421758,5.175567 1,-1,6,3.717957,3.778841,3.799961,3.769567,3.704619,3.642494,6.562363,3.652091 1,-1,6,3.747099,3.691181,3.623155,3.583225,3.595852,3.653228,1.552418,3.759175 1,-1,6,5.806829,5.738295,5.695012,5.70303,5.757488,5.825796,2.867583,5.860323 1,-1,6,1.660071,1.596899,1.57351,1.605246,1.671417,1.731873,2.088587,1.724139 1,-1,6,5.397735,5.360499,5.375931,5.434661,5.501612,5.5379,5.166869,5.465139 1,-1,6,4.159412,4.192937,4.259367,4.319287,4.338399,4.306006,6.717254,4.179255
0,1,6,5.003498,5.069024,5.130408,5.15233,5.12242,5.057586,8.192435,4.972693 1,-1,6,3.759283,3.817437,3.833367,3.798217,3.731649,3.672136,6.269981,3.692012 1,-1,6,4.004466,3.950191,3.881784,3.839573,3.849305,3.904983,1.439533,4.013799 1,-1,6,5.900362,5.83157,5.785686,5.790282,5.842574,5.911237,3.167334,5.951686 1,-1,6,1.684291,1.61718,1.582067,1.601759,1.663321,1.728641,1.957038,1.74294 1,-1,6,5.233788,5.193855,5.206116,5.263113,5.330735,5.369651,5.276302,5.301785 1,-1,6,3.861309,3.89537,3.96197,4.021574,4.040137,4.007306,6.581728,3.880639
0,1,6,4.813729,4.880183,4.94005,4.958964,4.926275,4.860452,7.96781,4.780048 1,-1,6,3.823769,3.878919,3.889692,3.8501,3.782355,3.725775,5.978354,3.755548 1,-1,6,4.267406,4.21464,4.145992,4.101846,4.109033,4.163137,1.383659,4.274315 1,-1,6,6.007434,5.938552,5.89026,5.891535,5.941605,6.010452,3.467127,6.056546 1,-1,6,1.760067,1.691288,1.646188,1.653617,1.708694,1.7768,1.864886,1.811912 1,-1,6,5.082277,5.039575,5.04843,5.103447,5.171628,5.213249,5.400203,5.150739 1,-1,6,3.563525,3.598207,3.664998,3.724228,3.742153,3.708817,6.457303,3.582254
0,1,6,4.635621,4.70291,4.760996,4.776624,4.741011,4.674271,7.74829,4.598917 1,-1,6,3.91027,3.962222,3.96796,3.924295,3.855802,3.802397,5.687598,3.841527 1,-1,6,4.534949,4.483568,4.414777,4.368977,4.373918,4.426572,1.391678,4.539709 1,-1,6,6.127338,6.058514,6.008009,6.006081,6.053897,6.122774,3.766954,6.174216 1,-1,6,1.881181,1.812634,1.759812,1.755923,1.803507,1.872388,1.818131,1.925672 1,-1,6,4.944344,4.898826,4.904043,4.956812,5.025409,5.069791,5.537601,5.013112 1,-1,6,3.266145,3.301556,3.368561,3.427344,3.444518,3.410591,6.344635,3.284162
0,1,6,4.470569,4.538563,4.594571,4.60662,4.567952,4.500403,7.534321,4.430714 1,-1,6,4.017364,4.066004,4.066904,4.019566,3.950723,3.900646,5.397853,3.948483 1,-1,6,4.806325,4.756214,4.687351,4.640127,4.643077,4.694396,1.46254,4.809173 1,-1,6,6.259335,6.190701,6.138174,6.133174,6.178728,6.247494,4.066806,6.303977 1,-1,6,2.039569,1.972518,1.914142,1.900548,1.940526,2.008645,1.820276,2.076872 1,-1,6,4.821156,4.772807,4.774164,4.824397,4.893234,4.940404,5.687517,4.890039 1,-1,6,2.969294,3.005571,3.072817,3.131054,3.147333,3.112708,6.244359,2.986454
0,1,6,4.320068,4.388592,4.442194,4.450367,4.408536,4.340327,7.32639,4.276963 1,-1,6,4.143454,4.188743,4.185058,4.134456,4.065613,4.018937,5.109293,4.074764 1,-1,6,5.080922,5.031973,4.96309,4.914631,4.915808,4.965901,1.587854,5.08206 1,-1,6,6.402677,6.334348,6.279982,6.272052,6.315352,6.383886,4.366679,6.4451 1,-1,6,2.227295,2.162409,2.100224,2.078678,2.11155,2.177951,1.871151,2.258005 1,-1,6,4.713867,4.662711,4.660004,4.707401,4.776269,4.826221,5.848989,4.782642 1,-1,6,2.673145,2.710469,2.777986,2.835546,2.850738,2.815274,6.157082,2.689255
0,1,6,4.185689,4.254518,4.305356,4.30936,4.264293,4.195624,7.125026,4.139275 1,-1,6,4.286865,4.328829,4.320847,4.267381,4.198835,4.155559,4.822129,4.218636 1,-1,6,5.358243,5.310362,5.241495,5.191957,5.191548,5.240514,1.756,5.357846 1,-1,6,6.556621,6.488694,6.432665,6.421951,6.463024,6.531218,4.666568,6.596855 1,-1,6,2.43759,2.375121,2.310399,2.282481,2.309035,2.373245,1.96698,2.462472 1,-1,6,4.623586,4.569689,4.562745,4.606999,4.675654,4.728343,6.021089,4.691998 1,-1,6,2.377963,2.416574,2.484393,2.54109,2.554938,2.518449,6.083362,2.392755
0,1,6,4.069029,4.137887,4.185581,4.185141,4.136809,4.067933,6.9308,4.019301 1,-1,6,4.445921,4.484634,4.472663,4.416714,4.348703,4.308769,4.536627,4.378364 1,-1,6,5.637887,5.590986,5.522161,5.471676,5.469842,5.517772,1.955963,5.636107 1,-1,6,6.720438,6.652994,6.595467,6.582118,6.621003,6.688769,4.96647,6.758527 1,-1,6,2.665117,2.605069,2.53869,2.505701,2.526786,2.58865,2.101621,2.68495 1,-1,6,4.551324,4.494802,4.483486,4.524296,4.592466,4.6478,6.202929,4.619095 1,-1,6,2.084157,2.124386,2.192535,2.2481,2.260245,2.222477,6.023696,2.097252
0,1,6,3.971649,4.04021,4.084372,4.079243,4.027679,3.958901,6.74433,3.918669 1,-1,6,4.619006,4.654582,4.638935,4.580849,4.513559,4.476864,4.253121,4.55228 1,-1,6,5.919525,5.873527,5.804763,5.753438,5.750319,5.797295,2.179002,5.916493 1,-1,6,6.893423,6.82653,6.767657,6.751822,6.78857,6.855833,5.266384,6.929421 1,-1,6,2.90583,2.848082,2.780638,2.743603,2.760009,2.819561,2.268174,2.921325 1,-1,6,4.497949,4.438967,4.423194,4.460277,4.527665,4.585506,6.393682,4.56478 1,-1,6,1.792404,1.834721,1.903211,1.957236,1.967158,1.92775,5.978508,1.803233
0,1,6,10.545773,10.611523,10.672555,10.693429,10.662135,10.596699,6.566277,10.514039 1,-1,6,8.481399,8.550194,8.596547,8.593774,8.543461,8.474611,3.972039,8.430415 1,-1,6,2.300266,2.364436,2.393267,2.371156,2.310027,2.244302,2.418741,2.237202 1,-1,6,1.992266,1.973107,2.008239,2.075285,2.13404,2.151767,5.566307,2.053397 1,-1,6,4.161433,4.222208,4.288079,4.320984,4.302432,4.242807,2.460166,4.142167 1,-1,6,6.267043,6.292098,6.355386,6.419363,6.446986,6.422535,6.592571,6.295334 1,-1,6,8.74166,8.798404,8.866122,8.905311,8.893437,8.837304,5.948124,8.729564
0,1,0,6.324001,10.382785,10.444397,10.466482,10.436337,10.371317,10.309269,10.286846 1,-1,0,3.873665,8.268231,8.315204,8.313289,8.263578,8.194706,8.147038,8.148992 1,-1,0,2.601487,2.064552,2.093735,2.072244,2.011523,1.945527,1.914086,1.937332 1,-1,0,5.567768,2.169554,2.197959,2.26288,2.325108,2.349529,2.322978,2.259784 1,-1,0,2.248253,4.037432,4.104342,4.140618,4.125885,4.068365,4.000853,3.963298 1,-1,0,6.374647,6.303833,6.365762,6.430866,6.461395,6.439964,6.378756,6.313114 1,-1,0,5.649045,8.638271,8.706327,8.747135,8.737232,8.682288,8.614042,8.5726
0,1,0,6.08687,9.222579,9.280756,9.296189,9.260028,9.193067,9.134332,9.118625 1,-1,0,3.796507,7.578745,7.616405,7.602807,7.545709,7.478066,7.439706,7.453602 1,-1,0,2.804489,2.275986,2.25715,2.197747,2.131015,2.096983,2.117245,2.178844 1,-1,0,5.585364,1.807402,1.784384,1.816183,1.882319,1.94282,1.963982,1.934613 1,-1,0,2.058364,2.729577,2.790811,2.812937,2.783869,2.719533,2.656657,2.633217 1,-1,0,6.163623,4.841699,4.901013,4.967689,5.003062,4.987124,4.928846,4.861637 1,-1,0,5.35007,7.221043,7.28815,7.324908,7.310282,7.252613,7.185174,7.147697
0,1,0,5.855509,8.978518,9.03739,9.054112,9.019098,8.952467,8.893032,8.876007 1,-1,0,3.741879,7.2839,7.321996,7.308932,7.252153,7.184404,7.145574,7.158936 1,-1,0,3.023671,2.052298,2.027492,1.965174,1.900322,1.872304,1.899138,1.963554 1,-1,0,5.618947,2.107254,2.083753,2.11479,2.180625,2.241592,2.263454,2.234483 1,-1,0,1.897125,2.506872,2.570336,2.59739,2.57331,2.511184,2.446186,2.41744 1,-1,0,5.960233,4.89386,4.950952,5.018541,5.057334,5.045353,4.989341,4.921351 1,-1,0,5.051216,7.050622,7.118225,7.156961,7.144664,7.088341,7.02045,6.980957
0,1,0,5.63063,8.73794,8.797524,8.815598,8.781806,8.715552,8.655404,8.636995 1,-1,0,3.710774,6.989493,7.02806,7.015576,6.959147,6.891287,6.85195,6.864732 1,-1,0,3.255767,1.850336,1.81844,1.753204,1.691516,1.671439,1.706085,1.773056 1,-1,0,5.668229,2.407142,2.38328,2.413743,2.47934,2.540653,2.56305,2.534383 1,-1,0,1.772373,2.301787,2.367409,2.400052,2.382,2.322978,2.256064,2.221306 1,-1,0,5.765285,4.963636,5.018359,5.086607,5.128608,5.120524,5.066905,4.998388 1,-1,0,4.752506,6.889056,6.957092,6.99785,6.988006,6.933164,6.864891,6.823338
0,1,0,5.413039,8.501142,8.56145,8.580943,8.548457,8.482631,8.421759,8.401897 1,-1,0,3.703786,6.695583,6.734658,6.722806,6.666763,6.59879,6.558904,6.571053 1,-1,0,3.498206,1.677963,1.637903,1.570204,1.513679,1.503958,1.54749,1.616141 1,-1,0,5.732808,2.707056,2.682914,2.712926,2.778331,2.839912,2.86273,2.834304 1,-1,0,1.692197,2.119443,2.186921,2.225773,2.214932,2.160188,2.091847,2.05046 1,-1,0,5.579662,5.050297,5.102541,5.171207,5.216189,5.211905,5.160768,5.091961 1,-1,0,4.453969,6.73698,6.805375,6.848191,6.840923,6.787705,6.719131,6.675487
0,1,0,5.203651,8.268448,8.329491,8.350473,8.319382,8.254043,8.192437,8.171049 1,-1,0,3.721051,6.402237,6.441865,6.430703,6.375086,6.306997,6.266516,6.277971 1,-1,0,3.748983,1.545113,1.496237,1.427359,1.378849,1.382055,1.434826,1.503361 1,-1,0,5.812172,3.006986,2.98262,3.012272,3.077519,3.139313,3.162471,3.134241 1,-1,0,1.663055,1.966178,2.034853,2.080356,2.077962,2.02894,1.960057,1.911693 1,-1,0,5.404328,5.152991,5.202684,5.271546,5.319269,5.318659,5.270059,5.201178 1,-1,0,4.155644,6.595053,6.663717,6.708616,6.704045,6.652603,6.583823,6.538067
